time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-01-07 09:30:00-05:00,AlgorithmicTrader,497c869ab8d044a28f8b702e46145c15,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-07 09:30:00-05:00,AlgorithmicTrader,497c869ab8d044a28f8b702e46145c15,SPY,buy,market,fill,1,gtc,0.0,1,stock,467.95001220703125,106,0.0
2022-01-20 09:30:00-05:00,AlgorithmicTrader,99a938dd59a64e33974517b19bee0448,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-01-20 09:30:00-05:00,AlgorithmicTrader,e2d27a12bdf249b9b99f60eaca285918,SPY,sell,stop,fill,1,day,0.0,1,stock,444.55251159667966,106,0.0
2022-01-28 09:30:00-05:00,AlgorithmicTrader,99000f5b0a5542b89a7ef70e744f0d5f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-28 09:30:00-05:00,AlgorithmicTrader,99000f5b0a5542b89a7ef70e744f0d5f,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.67999267578125,112,0.0
2022-02-24 09:30:00-05:00,AlgorithmicTrader,7a1d368057084093aaf54757eb3a36d8,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-02-24 09:30:00-05:00,AlgorithmicTrader,9d9af1f1760a4ea9b5a1fb43c7567884,SPY,sell,stop,fill,1,day,0.0,1,stock,411.0199890136719,112,0.0
2022-02-28 09:30:00-05:00,AlgorithmicTrader,638d9d8869394fcbbcbc448d6906296c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-02-28 09:30:00-05:00,AlgorithmicTrader,638d9d8869394fcbbcbc448d6906296c,SPY,buy,market,fill,1,gtc,0.0,1,stock,432.0299987792969,110,0.0
2022-05-04 09:30:00-04:00,AlgorithmicTrader,22178819c9e449eb8ee04be4fc7dc1af,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-05-04 09:30:00-04:00,AlgorithmicTrader,fa2c6e355dc84fc5a0bb024cbfcb3d27,SPY,sell,stop,fill,1,day,0.0,1,stock,410.428498840332,110,0.0
2022-05-05 09:30:00-04:00,AlgorithmicTrader,b80e1f9f0bd1458da211b6718d2b9ad5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-05-05 09:30:00-04:00,AlgorithmicTrader,b80e1f9f0bd1458da211b6718d2b9ad5,SPY,buy,market,fill,1,gtc,0.0,1,stock,411.1000061035156,112,0.0
2022-05-11 09:30:00-04:00,AlgorithmicTrader,5184adabd67e455ca2055c3629dc6158,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-05-11 09:30:00-04:00,AlgorithmicTrader,7b5f42e9ed8d4709a2f8d94e5ece1a56,SPY,sell,stop,fill,1,day,0.0,1,stock,389.3699951171875,112,0.0
2022-05-12 09:30:00-04:00,AlgorithmicTrader,46c9fd11b3674ed48eaeee6d78462285,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-05-12 09:30:00-04:00,AlgorithmicTrader,46c9fd11b3674ed48eaeee6d78462285,SPY,buy,market,fill,1,gtc,0.0,1,stock,396.7099914550781,113,0.0
2022-06-13 08:30:00-04:00,AlgorithmicTrader,85ea7fb16d4348178f523acd3e836f7a,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-06-13 08:30:00-04:00,AlgorithmicTrader,4ba1009a2d1e4d778e64b793beea7da2,SPY,sell,stop,fill,1,day,0.0,1,stock,376.8500061035156,113,0.0
2022-06-16 09:30:00-04:00,AlgorithmicTrader,b17f65b509df48a882d54218a8ef1db8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-06-16 09:30:00-04:00,AlgorithmicTrader,b17f65b509df48a882d54218a8ef1db8,SPY,buy,market,fill,1,gtc,0.0,1,stock,365.510009765625,120,0.0
2023-06-13 09:30:00-04:00,AlgorithmicTrader,27cfc077735d478c896c914334f6e2fb,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-13 09:30:00-04:00,AlgorithmicTrader,4fc3a46658154da2b7d53979b887030a,SPY,sell,limit,fill,1,day,0.0,1,stock,438.61201171875,120,0.0
2023-06-14 09:30:00-04:00,AlgorithmicTrader,c0ea92b7e5354419b289170ce3d2f988,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-14 09:30:00-04:00,AlgorithmicTrader,c0ea92b7e5354419b289170ce3d2f988,SPY,buy,market,fill,1,gtc,0.0,1,stock,436.3299865722656,111,0.0
2023-10-25 09:30:00-04:00,AlgorithmicTrader,bc9bb2fd7e484f709314bcfdcd1e7c87,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-10-25 09:30:00-04:00,AlgorithmicTrader,6e3161d3f54648fc97c6f4781b391eeb,SPY,sell,stop,fill,1,day,0.0,1,stock,414.5134872436523,111,0.0
2023-10-31 09:30:00-04:00,AlgorithmicTrader,2f67a6e2ef4144d1886e28ae425b9468,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-10-31 09:30:00-04:00,AlgorithmicTrader,2f67a6e2ef4144d1886e28ae425b9468,SPY,buy,market,fill,1,gtc,0.0,1,stock,419.20001220703125,112,0.0
